refArea,Illiteracy,SchoolDropout,Observation URI,references,University,publisher,Secondary,Intermediate,Vocational,Elementary,HigherEducation,Town,dataset,Governorate,District
http://dbpedia.org/resource/Byblos_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamchit,https://impact.cib.gov.lb/home#open_data_section,60.0,Impact Open Data,15.0,7.0,10.0,3.0,5.0,Aamchit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammatour,https://impact.cib.gov.lb/home#open_data_section,26.0,Impact Open Data,35.0,20.0,5.0,10.0,4.0,Aammatour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Western_Beqaa_District,15.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammiq+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,33.0,Impact Open Data,10.0,24.0,10.0,1.0,2.0,Aammiq Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
http://dbpedia.org/resource/Western_Beqaa_District,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aana,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,15.0,15.0,10.0,10.0,5.0,Aana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
https://dbpedia.org/page/Akkar_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aandqet,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,15.0,20.0,10.0,20.0,4.0,Aandqet,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/ZahlÃ©_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanjar+%28Haouch+Moussa%29,https://impact.cib.gov.lb/home#open_data_section,50.0,Impact Open Data,10.0,10.0,20.0,3.0,5.0,Aanjar (Haouch Moussa),http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanout,https://impact.cib.gov.lb/home#open_data_section,97.0,Impact Open Data,20.0,3.0,10.0,3.0,3.0,Aanout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Sidon_District,2.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanqoun,https://impact.cib.gov.lb/home#open_data_section,12.0,Impact Open Data,20.0,22.0,20.0,20.0,4.0,Aanqoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
https://dbpedia.org/page/Akkar_Governorate,1.0,100.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaouaainat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,20.0,12.0,20.0,12.0,Aaouaainat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Beqaa_Governorate,8.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqabet+Rachaya,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,30.0,20.0,15.0,15.0,2.0,Aaqabet Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Beqaa Governorate,
http://dbpedia.org/resource/Keserwan_District,5.0,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,17.0,15.0,15.0,8.0,Aaqaibeh Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
http://dbpedia.org/resource/Sidon_District,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,20.0,15.0,10.0,5.0,Aaqtanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/Sidon_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aarab Ej-Jall,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
https://dbpedia.org/page/Nabatieh_Governorate,15.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,15.0,20.0,10.0,20.0,5.0,Aarab Salim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Nabatieh Governorate,
http://dbpedia.org/resource/Sidon_District,10.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,1.0,Impact Open Data,2.0,30.0,6.0,50.0,1.0,Aarab Tabbaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/Baabda_District,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,20.0,15.0,15.0,5.0,5.0,Aaraiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Aley_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aaramoun Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
https://dbpedia.org/page/South_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramta,https://impact.cib.gov.lb/home#open_data_section,28.0,Impact Open Data,40.0,6.0,20.0,2.0,4.0,Aaramta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
https://dbpedia.org/page/South_Governorate,2.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaray,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,10.0,48.0,0.0,15.0,0.0,Aaray,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
http://dbpedia.org/resource/Baabda_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aarbaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Zgharta_District,15.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,15.0,15.0,10.0,15.0,15.0,Aarbet Qozhaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Zgharta_District,15.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarjis,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,30.0,20.0,8.0,10.0,2.0,Aarjis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
https://dbpedia.org/page/Akkar_Governorate,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarqa,https://impact.cib.gov.lb/home#open_data_section,9.0,Impact Open Data,20.0,20.0,5.0,40.0,1.0,Aarqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Baalbek-Hermel_Governorate,9.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarsal,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,25.0,20.0,5.0,30.0,1.0,Aarsal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aassoun,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,25.0,20.0,10.0,5.0,Aassoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Matn_District,5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,10.0,20.0,25.0,0.0,5.0,Aatchaneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aathrine,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,30.0,30.0,15.0,5.0,5.0,Aathrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
https://dbpedia.org/page/South_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,0.0,0.0,0.0,0.0,Aaychiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
https://dbpedia.org/page/Beqaa_Governorate,15.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayha,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,15.0,13.0,12.0,15.0,5.0,Aayha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Beqaa Governorate,
http://dbpedia.org/resource/MiniyehâDanniyeh_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaymar,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,15.0,30.0,8.0,30.0,7.0,Aaymar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Aley_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynab,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aaynab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,12.0,15.0,5.0,15.0,8.0,Aaynata Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Bint_Jbeil_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aaynata Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
https://dbpedia.org/page/Akkar_Governorate,5.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,30.0,15.0,5.0,10.0,5.0,Aayoun Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Akkar_Governorate,15.0,50.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,25.0,5.0,15.0,5.0,Aayoun El-Ghizlane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Matn_District,5.0,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,40.0,2.0,15.0,3.0,Aayoun El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Matn_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayroun,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,25.0,25.0,10.0,0.0,5.0,Aayroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Bint_Jbeil_District,3.0,0.5,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,20.0,10.0,25.0,3.0,9.0,Aayta Ech-Chaab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
https://dbpedia.org/page/Beqaa_Governorate,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,25.0,5.0,7.0,5.0,17.0,Aayta El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Beqaa Governorate,
http://dbpedia.org/resource/Western_Beqaa_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytanit,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,20.0,20.0,10.0,20.0,5.0,Aaytanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
http://dbpedia.org/resource/Aley_District,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytat,https://impact.cib.gov.lb/home#open_data_section,22.0,Impact Open Data,20.0,20.0,20.0,10.0,3.0,Aaytat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Tyre_District,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytit,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,23.0,22.0,4.0,25.0,1.0,Aaytit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
https://dbpedia.org/page/South_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazour,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,10.0,30.0,5.0,40.0,10.0,Aazour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazqai,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,20.0,5.0,30.0,5.0,Aazqai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Keserwan_District,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazra+ouel+Aazr,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,20.0,20.0,5.0,25.0,4.0,Aazra Ouel Aazr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
https://dbpedia.org/page/Nabatieh_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazzi,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aazzi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Nabatieh Governorate,
http://dbpedia.org/resource/ZahlÃ©_District,0.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ablah,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,16.0,25.0,3.0,50.0,1.0,Ablah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
http://dbpedia.org/resource/Matn_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Mizan,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Abou Mizan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Hasbaya_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Qamha,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,18.0,30.0,0.0,40.0,0.0,Abou Qamha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Hasbaya District
http://dbpedia.org/resource/Keserwan_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adma+Oua+Dafine,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Adma Oua Dafine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
http://dbpedia.org/resource/Byblos_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adonis,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Adonis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
http://dbpedia.org/resource/Byblos_District,0.0,15.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,10.0,20.0,10.0,50.0,2.0,Afqa Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
https://dbpedia.org/page/North_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,10.0,30.0,10.0,30.0,10.0,Ain Aakrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
http://dbpedia.org/resource/Matn_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+El-Matn,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aintoura El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Keserwan_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,24.0,Impact Open Data,17.0,20.0,12.0,19.0,6.0,Aintoura Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
http://dbpedia.org/resource/Zgharta_District,2.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintourine,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,30.0,5.0,30.0,3.0,Aintourine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Bint_Jbeil_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aitaroun,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Aitaroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Alaq,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,13.0,20.0,15.0,30.0,2.0,Alaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Byblos_District,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Almat,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,20.0,20.0,10.0,5.0,Almat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
https://dbpedia.org/page/Akkar_Governorate,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amara,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,25.0,30.0,5.0,30.0,0.0,Amara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
